registration_number,price,brand_encoded,model_encoded,fuel_type_encoded,transmission_encoded,owner_type_encoded,vehicle_age_scaled,mileage_scaled,engine_cc_scaled,mileage_per_year_scaled,brand,model,fuel_type,transmission,owner_type,vehicle_age,mileage,engine_cc,mileage_per_year
DL 41 EO 2790,5000.0,5,44,0,0,2,-0.12380514336085073,-0.31009083410722127,-0.26380572061243246,-0.38374527555085125,Mahindra,Scorpio,CNG,Automatic,Second,8,93715.0,1197.0,10412.777777777777
WB 55 QT 6267,2500.0,3,15,0,0,0,1.1604805761500483,1.4316141749610989,0.24669594357375135,0.9331806656822015,Honda,Civic,CNG,Automatic,First,14,210033.0,1799.0,14002.2
WB 59 XW 4253,6300.0,0,4,0,0,0,0.5183377163945988,-0.23351558851861595,0.8386065110188615,-1.1824767085906627,Audi,A6,CNG,Automatic,First,11,98829.0,2497.0,8235.75
UP 64 VE 1141,2500.0,11,49,1,1,1,1.5885758159870147,2.3231452900071607,-0.00940289792828771,1.6137760232308542,Volkswagen,Tiguan,Diesel,Manual,Fourth & Above,16,269573.0,1497.0,15857.235294117647
KA 98 ZJ 8708,5500.0,4,50,0,0,0,-0.3378527632793339,-0.27705896242781897,0.4162978253631812,0.19496888697258394,Hyundai,Tucson,CNG,Automatic,First,7,95921.0,1999.0,11990.125
KL 93 RI 8773,5700.0,11,49,3,1,2,-0.12380514336085073,-0.1816318916151124,0.07624605237537437,-0.03401682498504183,Volkswagen,Tiguan,Hybrid,Manual,Second,8,102294.0,1598.0,11366.0
TS 19 TF 7943,7300.0,2,36,2,0,0,-0.12380514336085073,-0.1978034335071135,-1.2788729831221701,-0.0780437193329931,Ford,Mustang,Electric,Automatic,First,8,101214.0,0.0,11246.0
TS 66 IO 5831,14300.0,5,9,2,0,3,-1.40809086287175,-1.2497622335817862,-1.2788729831221701,-0.4177845873846838,Mahindra,Bolero,Electric,Automatic,Third,2,30960.0,0.0,10320.0
UP 56 FW 8433,5400.0,3,5,1,1,1,-0.12380514336085073,-0.6799699339370467,-0.43171158358396805,-1.3907381868314923,Honda,Accord,Diesel,Manual,Fourth & Above,8,69013.0,999.0,7668.111111111111
KA 20 IQ 5691,2500.0,4,51,3,0,2,1.1604805761500483,2.084375468701744,0.24669594357375135,1.9994631280180837,Hyundai,Verna,Hybrid,Automatic,Second,14,253627.0,1799.0,16908.466666666667
AP 71 ZM 3229,10800.0,7,28,3,0,0,0.09024247655763246,-0.00444869234840016,0.4154498159542341,-0.016883025267963852,Mercedes,GLE,Hybrid,Automatic,First,9,114127.0,1998.0,11412.7
HR 67 AK 4802,6700.0,9,33,2,1,1,0.09024247655763246,0.5529304515292383,-1.2788729831221701,1.3488312374054847,Tesla,Model 3,Electric,Manual,Fourth & Above,9,151351.0,0.0,15135.1
KL 87 FZ 9061,2500.0,3,14,3,1,2,1.3745281960685316,0.4012324043923278,-0.43171158358396805,-0.965827699320119,Honda,City,Hybrid,Manual,Second,15,141220.0,999.0,8826.25
KA 14 EU 2253,9700.0,3,7,3,0,3,-1.1940432429532666,-1.043739784607672,0.07624605237537437,-0.10235023392092454,Honda,Amaze,Hybrid,Automatic,Third,3,44719.0,1598.0,11179.75
TS 90 JL 9366,2500.0,1,2,0,0,0,1.5885758159870147,1.4466327458108,2.097900483305378,0.3504415553651563,BMW,7 Series,CNG,Automatic,First,16,211036.0,3982.0,12413.882352941177
MH 81 RV 9556,10700.0,4,56,3,0,0,-0.9799956230347835,-0.9724202901339669,0.24669594357375135,-0.573199524432952,Hyundai,i20,Hybrid,Automatic,First,4,49482.0,1799.0,9896.4
TS 79 IM 9617,4400.0,2,25,0,0,1,0.732385336313082,-0.11404083596650773,0.585051697743664,-1.1897228016187629,Ford,F-150,CNG,Automatic,Fourth & Above,12,106808.0,2198.0,8216.0
DL 11 VH 3745,4200.0,7,19,3,0,0,0.5183377163945988,1.3061050414992903,1.2592191778566475,1.9612269932461752,Mercedes,E-Class,Hybrid,Automatic,First,11,201651.0,2993.0,16804.25
AP 49 QN 5800,2700.0,0,40,1,1,2,1.1604805761500483,1.6855523036152165,0.4154498159542341,1.3479873885971485,Audi,Q7,Diesel,Manual,Second,14,226992.0,1998.0,15132.8
KL 95 MA 4984,20900.0,2,20,0,0,2,-1.622138482790233,-1.4888015805854027,0.07624605237537437,-1.4531503861340047,Ford,EcoSport,CNG,Automatic,Second,1,14996.0,1598.0,7498.0
WB 69 HH 5357,22800.0,2,36,3,0,0,-1.622138482790233,-1.4978157178252032,0.585051697743664,-1.5635845127901158,Ford,Mustang,Hybrid,Automatic,First,1,14394.0,2198.0,7197.0
MH 58 PU 1598,9800.0,11,49,2,1,2,-0.7659480031163003,-0.7193206858742495,-1.2788729831221701,-0.14475669396301394,Volkswagen,Tiguan,Electric,Manual,Second,5,66385.0,0.0,11064.166666666666
KL 29 XU 3073,10800.0,10,41,0,0,2,-0.5519003831978171,-0.756530205875752,-0.43171158358396805,-0.8549087526964855,Toyota,RAV4,CNG,Automatic,Second,6,63900.0,999.0,9128.57142857143
MH 43 KK 5757,9100.0,2,22,4,0,2,-0.7659480031163003,-0.4401220098388302,1.4330611066908132,0.9954175727201803,Ford,Endeavour,Petrol,Automatic,Second,5,85031.0,3198.0,14171.833333333334
AP 62 RR 2132,2500.0,8,48,2,1,3,0.09024247655763246,0.7495494483661519,-1.2788729831221701,1.8305955288079416,Tata,Tiago,Electric,Manual,Third,9,164482.0,0.0,16448.2
TS 49 TA 5866,11000.0,4,56,2,0,2,-1.1940432429532666,-1.000825303994269,-1.2788729831221701,0.1605270144149679,Hyundai,i20,Electric,Automatic,Second,3,47585.0,0.0,11896.25
KA 89 FJ 9918,10400.0,7,42,1,1,2,-0.12380514336085073,0.17954751762281254,0.8386065110188615,0.9492912477621183,Mercedes,S-Class,Diesel,Manual,Second,8,126415.0,2497.0,14046.111111111111
AP 21 HV 5288,18500.0,0,39,2,1,0,-0.7659480031163003,-0.6441529633762443,-1.2788729831221701,0.16220859718520236,Audi,Q5,Electric,Manual,First,5,71405.0,0.0,11900.833333333334
UP 42 GB 2394,3700.0,4,56,4,0,1,-0.12380514336085073,0.43383004022463006,-0.43171158358396805,1.6415733957407372,Hyundai,i20,Petrol,Automatic,Fourth & Above,8,143397.0,999.0,15933.0
GJ 64 CY 7159,4700.0,2,36,0,1,0,0.09024247655763246,0.5526160048813383,1.057392938527226,1.3480607667543953,Ford,Mustang,CNG,Manual,First,9,151330.0,2755.0,15133.0
WB 03 DL 4579,5200.0,2,22,0,1,3,0.09024247655763246,-0.26099223608511785,0.585051697743664,-0.6454770093208386,Ford,Endeavour,CNG,Manual,Third,9,96994.0,2198.0,9699.4
WB 58 PF 9380,8200.0,1,54,2,0,0,-0.12380514336085073,0.2752590877836191,-1.2788729831221701,1.2098652372733263,BMW,X5,Electric,Automatic,First,8,132807.0,0.0,14756.333333333334
UP 86 JL 9104,7000.0,5,47,2,0,1,-0.5519003831978171,-0.12579515113800854,-1.2788729831221701,1.3528827599448852,Mahindra,Thar,Electric,Automatic,Fourth & Above,6,106023.0,0.0,15146.142857142857
DL 89 UM 3195,7000.0,4,56,3,1,3,-0.5519003831978171,-0.407958609853628,-0.00940289792828771,0.36521276340584485,Hyundai,i20,Hybrid,Manual,Third,6,87179.0,1497.0,12454.142857142857
TS 17 XV 7012,35800.0,0,3,3,1,2,-1.40809086287175,-1.393659009120796,1.2592191778566475,-1.593058072617494,Audi,A4,Hybrid,Manual,Second,2,21350.0,2993.0,7116.666666666667
KA 09 TU 4030,19800.0,2,36,0,1,0,-1.40809086287175,-1.1446771585835789,2.9196216005751654,0.44049525854287774,Ford,Mustang,CNG,Manual,First,2,37978.0,4951.0,12659.333333333334
WB 18 PU 7319,6500.0,3,12,3,1,0,-0.7659480031163003,-0.6889541238770474,-0.26380572061243246,-0.020747608216284512,Honda,CR-V,Hybrid,Manual,First,5,68413.0,1197.0,11402.166666666666
TS 88 HF 2500,28500.0,0,39,0,1,3,-1.40809086287175,-1.3674401481458942,0.4154498159542341,-1.378916150386209,Audi,Q5,CNG,Manual,Third,2,23101.0,1998.0,7700.333333333333
TN 74 IC 3884,8600.0,2,25,0,1,1,-0.3378527632793339,-0.8077251148838556,1.057392938527226,-1.430357296039284,Ford,F-150,CNG,Manual,Fourth & Above,7,60481.0,2755.0,7560.125
UP 73 BW 1440,2700.0,9,33,2,0,1,1.3745281960685316,0.9605880700567664,-1.2788729831221701,-0.10922943616279193,Tesla,Model 3,Electric,Automatic,Fourth & Above,15,178576.0,0.0,11161.0
KA 71 TC 2865,12600.0,7,28,1,1,3,-0.12380514336085073,-0.5860552017642403,1.2592191778566475,-1.1350560744700566,Mercedes,GLE,Diesel,Manual,Third,8,75285.0,2993.0,8365.0
WB 80 NW 3881,8900.0,1,53,3,0,0,0.09024247655763246,-0.23712423814451622,0.8386065110188615,-0.5869946179953102,BMW,X3,Hybrid,Automatic,First,9,98588.0,2497.0,9858.8
MH 80 CW 4339,12100.0,5,9,3,1,0,-1.1940432429532666,-1.2702911075946874,-0.43171158358396805,-1.490114632846972,Mahindra,Bolero,Hybrid,Manual,First,3,29589.0,999.0,7397.25
UP 07 RR 9655,3300.0,6,46,3,1,2,0.09024247655763246,-0.5497590744066377,0.24669594357375135,-1.353025890571039,Maruti,Swift,Hybrid,Manual,Second,9,77709.0,1799.0,7770.9
UP 14 VS 1591,19000.0,9,33,2,1,2,-0.9799956230347835,-0.7953868273662548,-1.2788729831221701,0.29435042869342815,Tesla,Model 3,Electric,Manual,Second,4,61305.0,0.0,12261.0
MH 30 YN 7532,2500.0,6,8,2,1,0,1.1604805761500483,1.3961715456477966,-1.2788729831221701,0.8752852996146451,Maruti,Baleno,Electric,Manual,First,14,207666.0,0.0,13844.4
DL 89 RS 2511,5700.0,5,47,4,0,0,-0.3378527632793339,0.20346043651311418,-0.43171158358396805,1.6667054145976927,Mahindra,Thar,Petrol,Automatic,First,7,128012.0,999.0,16001.5
TN 98 HI 5317,40100.0,0,3,4,1,2,-1.622138482790233,-1.5158589659547044,0.8386065110188615,-1.7846362114954546,Audi,A4,Petrol,Manual,Second,1,13189.0,2497.0,6594.5
KL 59 LY 3514,23600.0,0,39,3,0,1,-1.1940432429532666,-1.2969891253663894,1.2592191778566475,-1.6536562008102995,Audi,Q5,Hybrid,Automatic,Fourth & Above,3,27806.0,2993.0,6951.5
DL 85 PU 9254,13300.0,4,51,2,1,0,-1.40809086287175,-1.4087674218698971,-1.2788729831221701,-1.7164556737205023,Hyundai,Verna,Electric,Manual,First,2,20341.0,0.0,6780.333333333333
TN 25 YS 7211,3400.0,9,33,2,0,1,1.1604805761500483,1.3972197011407965,-1.2788729831221701,0.8769974566170659,Tesla,Model 3,Electric,Automatic,Fourth & Above,14,207736.0,0.0,13849.066666666668
AP 51 VT 5023,30700.0,1,0,4,0,3,-1.1940432429532666,-1.132159187267178,2.097900483305378,-0.6439727570972835,BMW,3 Series,Petrol,Automatic,Third,3,38814.0,3982.0,9703.5
TS 67 AZ 1432,10500.0,9,33,2,0,0,0.09024247655763246,0.043122593383903125,-1.2788729831221701,0.09967817751823675,Tesla,Model 3,Electric,Automatic,First,9,117304.0,0.0,11730.4
HR 28 AZ 7655,3300.0,0,40,2,1,2,1.1604805761500483,0.5566888376541386,-1.2788729831221701,-0.49600570300954416,Audi,Q7,Electric,Manual,Second,14,151602.0,0.0,10106.8
UP 94 AS 9075,15700.0,4,56,0,1,2,-1.622138482790233,-1.4818837543316021,-0.26380572061243246,-1.3683986145141984,Hyundai,i20,CNG,Manual,Second,1,15458.0,1197.0,7729.0
TS 15 GT 2873,7800.0,2,24,0,0,3,-0.5519003831978171,-0.10887492675100736,0.4162978253631812,1.4121094154367724,Ford,Explorer,CNG,Automatic,Third,6,107153.0,1999.0,15307.57142857143
GJ 27 RW 9012,2500.0,0,40,0,1,2,1.5885758159870147,2.5825038799250786,2.097900483305378,1.987594570780298,Audi,Q7,CNG,Manual,Second,16,286894.0,3982.0,16876.117647058825
KL 47 QJ 7771,8500.0,1,54,4,1,3,0.30429009647611566,-0.2684041927856184,0.8386065110188615,-0.9854980485183796,BMW,X5,Petrol,Manual,Third,10,96499.0,2497.0,8772.636363636364
KA 17 BM 4735,11300.0,8,43,3,1,1,-1.1940432429532666,-0.9509480761773654,-0.26380572061243246,0.4660553166504381,Tata,Safari,Hybrid,Manual,Fourth & Above,3,50916.0,1197.0,12729.0
HR 46 QJ 1079,5700.0,3,14,2,0,1,-0.5519003831978171,-0.6593961389744454,-1.2788729831221701,-0.5149058197974861,Honda,City,Electric,Automatic,Fourth & Above,6,70387.0,0.0,10055.285714285714
HR 92 GW 7213,2500.0,6,46,4,0,1,0.9464329562315652,1.3335667154158921,-0.26380572061243246,1.1285290441634501,Maruti,Swift,Petrol,Automatic,Fourth & Above,13,203485.0,1197.0,14534.642857142857
KA 12 QT 3726,12100.0,3,15,3,0,0,-1.1940432429532666,-1.089798731700075,-0.26380572061243246,-0.38448924853404565,Honda,Civic,Hybrid,Automatic,First,3,41643.0,1197.0,10410.75
AP 65 HM 9299,6400.0,8,37,3,0,3,-0.5519003831978171,-0.6301825480195433,-0.00940289792828771,-0.4126481163774228,Tata,Nexon,Hybrid,Automatic,Third,6,72338.0,1497.0,10334.0
TS 36 KS 6802,41400.0,7,19,4,1,3,-1.622138482790233,-1.4516819024833,1.2592191778566475,-0.9983892565982913,Mercedes,E-Class,Petrol,Manual,Third,1,17475.0,2993.0,8737.5
WB 18 EP 3454,14800.0,11,52,4,1,0,-1.1940432429532666,-1.3123071692140904,0.24669594357375135,-1.7474885193893706,Volkswagen,Virtus,Petrol,Manual,First,3,26783.0,1799.0,6695.75
DL 50 ZQ 4797,23000.0,1,2,3,1,0,-0.9799956230347835,-0.8940781538571615,2.097900483305378,-0.18928500571881693,BMW,7 Series,Hybrid,Manual,First,4,54714.0,3982.0,10942.8
UP 74 CN 6909,2500.0,6,10,2,1,2,1.3745281960685316,2.2343665197500546,-1.2788729831221701,1.8414371515411243,Maruti,Brezza,Electric,Manual,Second,15,263644.0,0.0,16477.75
WB 33 RI 4093,3300.0,10,26,3,1,2,0.9464329562315652,0.019089885294401462,1.4330611066908132,-1.1720334244253894,Toyota,Fortuner,Hybrid,Manual,Second,13,115699.0,3198.0,8264.214285714286
UP 43 WD 5995,34500.0,9,35,2,0,3,-1.40809086287175,-1.407255083229997,-1.2788729831221701,-1.704103683917327,Tesla,Model Y,Electric,Automatic,Third,2,20442.0,0.0,6814.0
KA 95 YW 8798,11300.0,2,22,2,0,3,-0.7659480031163003,-0.87173746820636,-1.2788729831221701,-0.7671869128071751,Ford,Endeavour,Electric,Automatic,Third,5,56206.0,0.0,9367.666666666666
KA 54 XW 2095,19500.0,9,34,2,1,0,-0.7659480031163003,-0.45918346616153155,-1.2788729831221701,0.9175755775744271,Tesla,Model S,Electric,Manual,First,5,83758.0,0.0,13959.666666666666
KA 53 WG 4734,3500.0,11,52,3,0,2,0.30429009647611566,-0.06723320637910449,-0.26380572061243246,-0.5373909836966181,Volkswagen,Virtus,Hybrid,Automatic,Second,10,109934.0,1197.0,9994.0
KL 02 OR 2694,4700.0,2,20,2,1,0,-0.12380514336085073,0.38016447898302635,-1.2788729831221701,1.4954693315342025,Ford,EcoSport,Electric,Manual,First,8,139813.0,0.0,15534.777777777777
HR 73 JR 5617,6500.0,2,22,2,1,2,-0.3378527632793339,-0.17272256992461177,-1.2788729831221701,0.5145307617814636,Ford,Endeavour,Electric,Manual,Second,7,102889.0,0.0,12861.125
GJ 26 UG 8919,2500.0,3,12,1,0,3,0.5183377163945988,0.7029514498773487,-0.26380572061243246,0.7296663465587964,Honda,CR-V,Diesel,Automatic,Third,11,161370.0,1197.0,13447.5
MH 54 KM 5487,19900.0,2,22,2,1,2,-1.622138482790233,-1.4203570268924979,-1.2788729831221701,-0.6146214941986493,Ford,Endeavour,Electric,Manual,Second,1,19567.0,0.0,9783.5
KL 05 VQ 5548,19800.0,11,52,0,1,0,-1.622138482790233,-1.5592825506647074,0.24669594357375135,-2.316627851533199,Volkswagen,Virtus,CNG,Manual,First,1,10289.0,1799.0,5144.5
AP 33 IM 2338,14500.0,3,15,2,1,0,-1.622138482790233,-1.4623880621618008,-1.2788729831221701,-1.1295527126765628,Honda,Civic,Electric,Manual,First,1,16760.0,0.0,8380.0
KL 28 XY 9457,4600.0,3,7,3,0,2,0.09024247655763246,-0.5044188625094347,0.4162978253631812,-1.2419313604997084,Honda,Amaze,Hybrid,Automatic,Second,9,80737.0,1999.0,8073.7
TN 61 RR 2982,2500.0,6,10,2,0,1,0.5183377163945988,0.07643896441140542,-1.2788729831221701,-0.549590102338863,Maruti,Brezza,Electric,Automatic,Fourth & Above,11,119529.0,0.0,9960.75
GJ 04 RF 3719,8200.0,11,32,4,1,0,-0.5519003831978171,-0.741975818172951,0.4162978253631812,-0.803963346379571,Volkswagen,Jetta,Petrol,Manual,First,6,64872.0,1999.0,9267.42857142857
TS 93 GR 4522,2500.0,8,6,2,1,2,1.3745281960685316,1.518551186280505,-1.2788729831221701,0.7452362742995562,Tata,Altroz,Electric,Manual,Second,15,215839.0,0.0,13489.9375
DL 88 XP 1157,35000.0,0,39,0,1,0,-1.40809086287175,-1.4214650769850978,0.4154498159542341,-1.8201634692956763,Audi,Q5,CNG,Manual,First,2,19493.0,1998.0,6497.666666666667
AP 97 ZS 4683,2600.0,9,34,2,1,1,1.5885758159870147,1.3377593373878924,-1.2788729831221701,0.193520207912238,Tesla,Model S,Electric,Manual,Fourth & Above,16,203765.0,0.0,11986.176470588236
WB 89 WN 9056,23600.0,2,36,4,1,3,-1.622138482790233,-1.4111332585540972,1.4330611066908132,-0.5016191320389077,Ford,Mustang,Petrol,Manual,Third,1,20183.0,3198.0,10091.5
KL 37 VI 6575,26400.0,9,35,2,0,3,-1.40809086287175,-1.1437487922897787,-1.2788729831221701,0.4480776681250247,Tesla,Model Y,Electric,Automatic,Third,2,38040.0,0.0,12680.0
GJ 14 OS 5447,14400.0,8,43,3,0,0,-1.40809086287175,-1.3906942264405957,0.24669594357375135,-1.568843280726121,Tata,Safari,Hybrid,Automatic,First,2,21548.0,1799.0,7182.666666666667
MH 08 FN 3941,10700.0,5,9,4,1,3,-0.7659480031163003,-1.0417482891709717,-0.00940289792828771,-1.4614665772886177,Mahindra,Bolero,Petrol,Manual,Third,5,44852.0,1497.0,7475.333333333333
TS 57 HH 1165,4200.0,8,48,2,0,3,0.09024247655763246,-0.5341565312108367,-1.2788729831221701,-1.3147958706455676,Tata,Tiago,Electric,Automatic,Third,9,78751.0,0.0,7875.1
GJ 44 EU 3432,26300.0,0,3,4,0,2,-1.40809086287175,-1.1840428841706816,1.2592191778566475,0.11897663287408887,Audi,A4,Petrol,Automatic,Second,2,35349.0,2993.0,11783.0
UP 76 AB 6868,24400.0,7,28,1,0,2,-0.9799956230347835,-0.7511846128614517,2.097900483305378,0.5109627488853483,Mercedes,GLE,Diesel,Automatic,Second,4,64257.0,3982.0,12851.4
HR 17 ER 6815,24500.0,1,54,1,0,1,-1.1940432429532666,-1.0567668600206728,0.8386065110188615,-0.18214897992658624,BMW,X5,Diesel,Automatic,Fourth & Above,3,43849.0,2497.0,10962.25
DL 64 VF 4051,5100.0,9,35,2,0,2,0.5183377163945988,0.939220671649465,-1.2788729831221701,1.2120971562229095,Tesla,Model Y,Electric,Automatic,Second,11,177149.0,0.0,14762.416666666666
UP 40 EU 4401,3700.0,4,56,1,0,0,0.30429009647611566,-0.3337791482490229,-0.43171158358396805,-1.131120336945013,Hyundai,i20,Diesel,Automatic,First,10,92133.0,999.0,8375.727272727272
WB 81 RZ 9431,6800.0,7,11,1,1,2,0.30429009647611566,0.6128100774793425,0.8386065110188615,0.9774010115356204,Mercedes,C-Class,Diesel,Manual,Second,10,155350.0,2497.0,14122.727272727272
WB 02 IO 4590,12500.0,1,2,4,1,3,-0.12380514336085073,-0.2622649963266179,2.097900483305378,-0.2535398120810769,BMW,7 Series,Petrol,Manual,Third,8,96909.0,3982.0,10767.666666666666
GJ 03 UU 7326,8900.0,5,47,4,0,1,-0.7659480031163003,-0.49471593737423397,0.24669594357375135,0.7724702716193044,Mahindra,Thar,Petrol,Automatic,Fourth & Above,5,81385.0,1799.0,13564.166666666666
GJ 29 OT 3577,21300.0,7,27,1,1,3,-0.7659480031163003,-0.8258731785626569,2.097900483305378,-0.5798891664352658,Mercedes,GLC,Diesel,Manual,Third,5,59269.0,3982.0,9878.166666666666
TS 79 GI 3175,2500.0,8,43,2,1,1,1.5885758159870147,1.0353065830577717,-1.2788729831221701,-0.24241079156534454,Tata,Safari,Electric,Manual,Fourth & Above,16,183566.0,0.0,10798.0
DL 87 GC 7099,2500.0,6,23,1,0,1,0.30429009647611566,0.4855939479289337,0.4162978253631812,0.6940279097324433,Maruti,Ertiga,Diesel,Automatic,Fourth & Above,10,146854.0,1999.0,13350.363636363636
WB 88 XA 3093,4600.0,10,16,0,0,3,0.5183377163945988,-0.19434452038021327,-0.00940289792828771,-1.1024945171918845,Toyota,Corolla,CNG,Automatic,Third,11,101445.0,1497.0,8453.75
DL 39 PN 8717,9800.0,4,21,0,0,0,-0.9799956230347835,-0.9056078642801624,0.07624605237537437,-0.24578618679868774,Hyundai,Elantra,CNG,Automatic,First,4,53944.0,1598.0,10788.8
MH 40 EP 7244,11200.0,3,12,3,1,0,-1.1940432429532666,-1.1947190965493824,-0.26380572061243246,-1.027190183317576,Honda,CR-V,Hybrid,Manual,First,3,34636.0,1197.0,8659.0
UP 87 NH 5213,2500.0,2,24,2,1,1,0.9464329562315652,0.5259030134597364,-1.2788729831221701,-0.2850225357378259,Ford,Explorer,Electric,Manual,Fourth & Above,13,149546.0,0.0,10681.857142857143
WB 84 LG 2220,13800.0,0,39,3,0,3,-0.3378527632793339,-0.8189703259587564,2.097900483305378,-1.4647991685969002,Audi,Q5,Hybrid,Automatic,Third,7,59730.0,3982.0,7466.25
KL 27 MV 7161,20300.0,5,47,4,1,2,-1.622138482790233,-1.4764483194179017,0.4162978253631812,-1.3018079368129223,Mahindra,Thar,Petrol,Manual,Second,1,15821.0,1999.0,7910.5
DL 37 QO 5389,16000.0,1,1,2,1,2,-0.7659480031163003,-0.509195456827535,-1.2788729831221701,0.7133397065714311,BMW,5 Series,Electric,Manual,Second,5,80418.0,0.0,13403.0
GJ 56 MX 1375,2900.0,0,4,4,1,0,1.1604805761500483,0.8953179301426619,0.4154498159542341,0.05714330570096636,Audi,A6,Petrol,Manual,First,14,174217.0,1998.0,11614.466666666667
KL 99 RS 4239,5700.0,9,35,2,0,3,0.30429009647611566,1.0058534137044695,-1.2788729831221701,1.8529024886109033,Tesla,Model Y,Electric,Automatic,Third,10,181599.0,0.0,16509.0
UP 86 AT 4241,9100.0,11,52,3,1,1,-0.7659480031163003,-0.6019721916079414,0.07624605237537437,0.3344638213215617,Volkswagen,Virtus,Hybrid,Manual,Fourth & Above,5,74222.0,1598.0,12370.333333333334
KL 32 WI 7856,12500.0,5,47,3,1,0,-1.1940432429532666,-1.1250392167397274,-0.00940289792828771,-0.6003586148838442,Mahindra,Thar,Hybrid,Manual,First,3,39289.5,1497.0,9822.375
TS 17 QS 1491,6800.0,8,48,1,1,1,-0.3378527632793339,-0.5630706491677387,0.24669594357375135,-0.6810287265068091,Tata,Tiago,Diesel,Manual,Fourth & Above,7,76820.0,1799.0,9602.5
HR 95 OO 2483,11200.0,11,49,4,1,1,-0.9799956230347835,-0.9026281079500621,0.24669594357375135,-0.23118393350661684,Volkswagen,Tiguan,Petrol,Manual,Fourth & Above,4,54143.0,1799.0,10828.6
GJ 06 MF 6298,32300.0,0,4,3,1,1,-1.40809086287175,-1.3280893962086915,1.2592191778566475,-1.0575198216461645,Audi,A6,Hybrid,Manual,Fourth & Above,2,25729.0,2993.0,8576.333333333334
WB 22 IH 5885,6600.0,10,16,0,0,3,0.09024247655763246,-0.5079825911856349,0.07624605237537437,-1.2506633612120523,Toyota,Corolla,CNG,Automatic,Third,9,80499.0,1598.0,8049.9
AP 05 HQ 8403,11100.0,1,53,1,1,2,-0.12380514336085073,-0.07148572295070478,0.4154498159542341,0.2658552442960043,BMW,X3,Diesel,Manual,Second,8,109650.0,1998.0,12183.333333333334
HR 76 ZB 4472,2500.0,3,15,2,0,1,1.3745281960685316,0.621150400473643,-1.2788729831221701,-0.6290448882324312,Honda,Civic,Electric,Automatic,Fourth & Above,15,155907.0,0.0,9744.1875
MH 15 ZK 1725,4600.0,5,9,0,1,0,-0.12380514336085073,-0.18392286004981254,0.07624605237537437,-0.04025396835100159,Mahindra,Bolero,CNG,Manual,First,8,102141.0,1598.0,11349.0
HR 16 KQ 4630,18700.0,1,2,0,0,0,-0.9799956230347835,-0.7420656600723511,0.4154498159542341,0.5556500466485192,BMW,7 Series,CNG,Automatic,First,4,64866.0,1998.0,12973.2
GJ 41 KX 1005,22200.0,1,1,2,1,0,-0.7659480031163003,-0.9687667195583667,-1.2788729831221701,-1.1634289619387366,BMW,5 Series,Electric,Manual,First,5,49726.0,0.0,8287.666666666666
HR 46 OD 9879,7100.0,10,16,0,1,0,-0.5519003831978171,-0.24516508814081678,-0.43171158358396805,0.9350465673950428,Toyota,Corolla,CNG,Manual,First,6,98051.0,999.0,14007.285714285714
WB 93 LB 6836,2500.0,3,12,4,0,0,1.3745281960685316,1.0174280450771704,-0.26380572061243246,-0.02218459712902992,Honda,CR-V,Petrol,Automatic,First,15,182372.0,1197.0,11398.25
